date,commodity,price,open,high,low,volume,supply,demand,temperature,humidity
2021-03-20 15:19:59.733497,Pulses,5839.6968882994,5941.098871204241,5959.778252064298,5817.568770348192,2645.5392433483257,1472.4520421077837,2144.527658854502,29.81379701495021,62.52716046908659
2021-03-21 15:19:59.733497,Pulses,5285.314924306967,5265.123664139023,5289.005289174111,5212.3849984858425,2446.8157828300295,1179.6453806785844,1594.777696960799,28.729276908194343,59.14994720174715
2021-03-22 15:19:59.733497,Pulses,5703.314399304919,5760.803781448453,5722.798710008438,5554.954994998199,2299.3287626035826,1862.1565203352584,1872.8926039135238,26.62462791572382,61.57847230311774
2021-03-23 15:19:59.733497,Pulses,5611.007005767936,5512.459886808311,5677.126236342412,5554.5117797901075,2294.894833589244,930.7212235687857,1909.0885017725077,28.567392861876538,59.40033152129329
2021-03-24 15:19:59.733497,Pulses,5452.5793057838255,5424.23660670233,5589.253044014883,5417.019888863568,2989.2744090544643,1484.5609840527818,1764.0904070304287,22.868845508413134,67.37647897368367
2021-03-25 15:19:59.733497,Pulses,5401.383270058481,5311.322356683333,5495.24015334792,5324.481481221107,3655.2447044953597,1428.012685246824,919.505547053616,25.618247144407896,60.80801201314863
2021-03-26 15:19:59.733497,Pulses,5616.745708541837,5517.685885470492,5655.389934945563,5604.635138949127,3493.248608645792,2208.3864889053484,936.3597269975207,27.139654826735445,72.45645122840004
2021-03-27 15:19:59.733497,Pulses,5242.826070548448,5143.760540109173,5486.9101982623215,5057.248297837626,3220.462486820548,1177.5925323498327,2206.0128316950127,27.546892870473133,63.29144144175083
2021-03-28 15:19:59.733497,Pulses,5496.558187587663,5469.493576659451,5749.173074612646,5232.028472509665,3669.2332774813794,1368.1585768649666,1467.3262359433343,26.461234757796497,67.49185798690463
2021-03-29 15:19:59.733497,Pulses,5675.992857307696,5653.668187511525,5814.450655919498,5579.483285729943,2445.5126199247734,1213.1844039095372,824.7825820819118,25.59141038886062,59.196005253202856
